mhs_nrp,keg_kode
217116605,KER0097
217116607,KER0097
217116613,KER0097
217116629,KER0097
217116653,KER0097
217116654,KER0097
217116657,KER0097
217116667,KER0097
217140073,KER0097
217140074,KER0097
217140075,KER0097
217140076,KER0097
217170352,KER0097
217170358,KER0097
217170363,KER0097
217170375,KER0097
217170379,KER0097
217170387,KER0097
217170390,KER0097
217170391,KER0097
217180403,KER0097
218102596,KER0097
218116674,KER0097
218116679,KER0097
218116682,KER0097
218116684,KER0097
218116687,KER0097
218116694,KER0097
218116696,KER0097
218116699,KER0097
218116704,KER0097
218116707,KER0097
218116709,KER0097
218116713,KER0097
218116719,KER0097
218116721,KER0097
218116726,KER0097
218116731,KER0097
218116735,KER0097
218116747,KER0097
218116750,KER0097
218116751,KER0097
218116754,KER0097
218116761,KER0097
218116764,KER0097
218116769,KER0097
218120677,KER0097
218120682,KER0097
218140082,KER0097
218140088,KER0097
218170403,KER0097
218170412,KER0097
218170413,KER0097
218170424,KER0097
218170438,KER0097
218170439,KER0097
218170442,KER0097
218170447,KER0097
218170448,KER0097
218170451,KER0097
218180413,KER0097
218180414,KER0097
218180417,KER0097
218180419,KER0097
218180420,KER0097
218180422,KER0097
218180427,KER0097
218180432,KER0097
218180433,KER0097
218180434,KER0097
218180436,KER0097
218180438,KER0097
218180441,KER0097
214116358,KER0098
215120623,KER0098
216011661,KER0098
216102583,KER0098
216102586,KER0098
216116549,KER0098
216120639,KER0098
216170303,KER0098
217011672,KER0098
217011675,KER0098
217120667,KER0098
217120668,KER0098
217120672,KER0098
217170384,KER0098
217180382,KER0098
217180401,KER0098
218116729,KER0098
218116733,KER0098
218116766,KER0098
218120674,KER0098
218120675,KER0098
218120678,KER0098
218120681,KER0098
218170420,KER0098
216116549,KER0099
217011672,KER0099
217011675,KER0099
217120664,KER0099
217120667,KER0099
217120668,KER0099
217120670,KER0099
217170384,KER0099
217180382,KER0099
217180401,KER0099
218116729,KER0099
218116733,KER0099
218116766,KER0099
218120674,KER0099
218120675,KER0099
218120678,KER0099
218120681,KER0099
218170423,KER0099
216011661,KER0100
216116549,KER0100
216120639,KER0100
216170320,KER0100
217011672,KER0100
217120667,KER0100
217120668,KER0100
217170384,KER0100
217180401,KER0100
218116729,KER0100
218116744,KER0100
218116748,KER0100
218116766,KER0100
218120675,KER0100
218120678,KER0100
218170417,KER0100
218170420,KER0100
218170421,KER0100
218170423,KER0100
219102601,KER0100
219102602,KER0100
219102605,KER0100
219116785,KER0100
219116806,KER0100
219120692,KER0100
219120693,KER0100
219120695,KER0100
219170461,KER0100
219180463,KER0100
219180474,KER0100
219180489,KER0100
217116570,KER0101
217116617,KER0102
218116711,KER0102
218116717,KER0102
218116739,KER0102
218116740,KER0102
218116758,KER0102
218116773,KER0102
218170409,KER0102
218170414,KER0102
218180440,KER0102
219011685,KER0102
219011686,KER0102
219102599,KER0102
219102603,KER0102
219116778,KER0102
219116780,KER0102
219116781,KER0102
219116782,KER0102
219116787,KER0102
219116788,KER0102
219116790,KER0102
219116791,KER0102
219116794,KER0102
219116796,KER0102
219116797,KER0102
219116802,KER0102
219116804,KER0102
219116805,KER0102
219116808,KER0102
219116811,KER0102
219116815,KER0102
219116820,KER0102
219116822,KER0102
219116828,KER0102
219116831,KER0102
219116835,KER0102
219116837,KER0102
219116842,KER0102
219116844,KER0102
219116847,KER0102
219116849,KER0102
219116850,KER0102
219116855,KER0102
219116856,KER0102
219116864,KER0102
219120684,KER0102
219120686,KER0102
219120687,KER0102
219120690,KER0102
219120696,KER0102
219140096,KER0102
219140098,KER0102
219170458,KER0102
219170460,KER0102
219170471,KER0102
219170480,KER0102
219170481,KER0102
219170482,KER0102
219170485,KER0102
219170492,KER0102
219170494,KER0102
219170495,KER0102
219180449,KER0102
219180451,KER0102
219180456,KER0102
219180458,KER0102
219180462,KER0102
219180464,KER0102
219180467,KER0102
219180473,KER0102
219180477,KER0102
219180478,KER0102
219180483,KER0102
219180484,KER0102
219180486,KER0102
219180488,KER0102
219180490,KER0102
219310443,KER0102
216116496,KER0103
216116499,KER0103
216116516,KER0103
216116519,KER0103
216116526,KER0103
216170321,KER0103
216170347,KER0103
217116577,KER0103
217116583,KER0103
217116653,KER0103
217116654,KER0103
217140076,KER0103
217170352,KER0103
217170358,KER0103
217170375,KER0103
217170387,KER0103
217170390,KER0103
217170391,KER0103
217180403,KER0103
218116679,KER0103
218116680,KER0103
218116684,KER0103
218116691,KER0103
218116699,KER0103
218116721,KER0103
218116726,KER0103
218116759,KER0103
218170439,KER0103
218170451,KER0103
218180414,KER0103
218180417,KER0103
218180436,KER0103
219011681,KER0103
219011683,KER0103
219011684,KER0103
219011687,KER0103
219011689,KER0103
219102604,KER0103
219102606,KER0103
219116779,KER0103
219116789,KER0103
219116793,KER0103
219116795,KER0103
219116798,KER0103
219116800,KER0103
219116803,KER0103
219116807,KER0103
219116809,KER0103
219116810,KER0103
219116813,KER0103
219116817,KER0103
219116818,KER0103
219116819,KER0103
219116823,KER0103
219116827,KER0103
219116833,KER0103
219116834,KER0103
219116839,KER0103
219116840,KER0103
219116843,KER0103
219116845,KER0103
219116846,KER0103
219116848,KER0103
219116851,KER0103
219116852,KER0103
219116853,KER0103
219116857,KER0103
219116861,KER0103
219116862,KER0103
219120685,KER0103
219120689,KER0103
219120691,KER0103
219120697,KER0103
219140089,KER0103
219140090,KER0103
219140091,KER0103
219140092,KER0103
219170457,KER0103
219170459,KER0103
219170462,KER0103
219170463,KER0103
219170466,KER0103
219170467,KER0103
219170469,KER0103
219170470,KER0103
219170472,KER0103
219170487,KER0103
219170490,KER0103
219170493,KER0103
219180447,KER0103
219180453,KER0103
219180455,KER0103
219180457,KER0103
219180458,KER0103
219180459,KER0103
219180469,KER0103
219180470,KER0103
219180471,KER0103
219180476,KER0103
219180479,KER0103
216116499,KER0104
216170347,KER0104
217011673,KER0104
217116577,KER0104
217116583,KER0104
217116588,KER0104
217116653,KER0104
217116654,KER0104
217120669,KER0104
217120671,KER0104
217120673,KER0104
217140076,KER0104
217170352,KER0104
217170375,KER0104
217180380,KER0104
218116679,KER0104
218116691,KER0104
218116709,KER0104
218116719,KER0104
218116721,KER0104
218116731,KER0104
218116747,KER0104
218116750,KER0104
218116759,KER0104
218116761,KER0104
218120677,KER0104
218120682,KER0104
218170439,KER0104
218170447,KER0104
218170451,KER0104
218180414,KER0104
218180417,KER0104
218180433,KER0104
218180436,KER0104
219011681,KER0104
219011683,KER0104
219011687,KER0104
219011689,KER0104
219102604,KER0104
219102606,KER0104
219116789,KER0104
219116793,KER0104
219116795,KER0104
219116798,KER0104
219116800,KER0104
219116803,KER0104
219116807,KER0104
219116809,KER0104
219116810,KER0104
219116813,KER0104
219116817,KER0104
219116818,KER0104
219116819,KER0104
219116827,KER0104
219116833,KER0104
219116834,KER0104
219116839,KER0104
219116840,KER0104
219116841,KER0104
219116843,KER0104
219116845,KER0104
219116846,KER0104
219116848,KER0104
219116851,KER0104
219116852,KER0104
219116853,KER0104
219116857,KER0104
219116861,KER0104
219120689,KER0104
219120691,KER0104
219120697,KER0104
219140089,KER0104
219140090,KER0104
219140091,KER0104
219140099,KER0104
219170457,KER0104
219170463,KER0104
219170467,KER0104
219170469,KER0104
219170470,KER0104
219170472,KER0104
219170487,KER0104
219170493,KER0104
219180447,KER0104
219180455,KER0104
219180458,KER0104
219180459,KER0104
219180461,KER0104
219180469,KER0104
219180470,KER0104
219180471,KER0104
219180472,KER0104
219180477,KER0104
219180479,KER0104
219310433,KER0104
215170279,KER0105
216170297,KER0105
217102590,KER0105
217102595,KER0105
217116569,KER0105
217116573,KER0105
217116589,KER0105
217116594,KER0105
217116596,KER0105
217116599,KER0105
217116602,KER0105
217116608,KER0105
217116627,KER0105
217116630,KER0105
217116635,KER0105
217116636,KER0105
217116646,KER0105
217116647,KER0105
217120666,KER0105
217170349,KER0105
217170350,KER0105
217170353,KER0105
217170364,KER0105
217170366,KER0105
217170372,KER0105
217170373,KER0105
217170376,KER0105
217170377,KER0105
217170381,KER0105
217170386,KER0105
217170389,KER0105
217170394,KER0105
217170395,KER0105
217170397,KER0105
217180395,KER0105
217180399,KER0105
217180407,KER0105
218116692,KER0105
218116697,KER0105
218116730,KER0105
218116738,KER0105
218116745,KER0105
218116751,KER0105
218116755,KER0105
218116759,KER0105
218116772,KER0105
218116774,KER0105
218120677,KER0105
218170405,KER0105
218170407,KER0105
218170408,KER0105
218170410,KER0105
218170416,KER0105
218170422,KER0105
218170435,KER0105
218170449,KER0105
218170452,KER0105
218180424,KER0105
218180430,KER0105
219102600,KER0105
219116784,KER0105
219116796,KER0105
219116801,KER0105
219116812,KER0105
219116841,KER0105
219116860,KER0105
219116863,KER0105
219170456,KER0105
219170469,KER0105
219170475,KER0105
219170493,KER0105
219180446,KER0105
219180450,KER0105
219180452,KER0105
219180454,KER0105
219180466,KER0105
219180473,KER0105
219180480,KER0105
219180482,KER0105
218116701,KER0106
218116711,KER0106
218116739,KER0106
218116740,KER0106
218116758,KER0106
218116773,KER0106
218170409,KER0106
218170428,KER0106
215116484,KER0107
216116545,KER0107
216116549,KER0107
217011674,KER0107
217120667,KER0107
217120668,KER0107
217170384,KER0107
217180401,KER0107
218116700,KER0107
218116729,KER0107
218116733,KER0107
218116748,KER0107
218116766,KER0107
218120675,KER0107
218120678,KER0107
218120681,KER0107
218140081,KER0107
218170417,KER0107
218170420,KER0107
218170421,KER0107
218170441,KER0107
218170446,KER0107
218180412,KER0107
219011679,KER0107
219011688,KER0107
219102602,KER0107
219102605,KER0107
219116786,KER0107
219116806,KER0107
219120683,KER0107
219120688,KER0107
219120692,KER0107
219120693,KER0107
219120694,KER0107
219120695,KER0107
219120698,KER0107
219120699,KER0107
219170461,KER0107
219170468,KER0107
219170473,KER0107
219170478,KER0107
219170486,KER0107
219170488,KER0107
219170491,KER0107
219180474,KER0107
217102594,KER0108
217102595,KER0108
217116594,KER0108
217116627,KER0108
217116636,KER0108
217170389,KER0108
218116738,KER0108
218116756,KER0108
218170406,KER0108
218170408,KER0108
218170410,KER0108
218170416,KER0108
218170449,KER0108
218170452,KER0108
218180424,KER0108
218180430,KER0108
219102600,KER0108
219116777,KER0108
219116784,KER0108
219116801,KER0108
219116812,KER0108
219116860,KER0108
219116863,KER0108
219120687,KER0108
219140095,KER0108
219170456,KER0108
219170475,KER0108
219180446,KER0108
219180454,KER0108
219180466,KER0108
219180480,KER0108
219310442,KER0108
215120622,KER0109
216116518,KER0109
216116563,KER0109
216140064,KER0109
216140066,KER0109
216170304,KER0109
217116565,KER0109
217116570,KER0109
217116576,KER0109
217116592,KER0109
217116617,KER0109
217116655,KER0109
217116666,KER0109
217140080,KER0109
217170356,KER0109
217170357,KER0109
217170367,KER0109
217170369,KER0109
217180391,KER0109
217180396,KER0109
217180402,KER0109
218116693,KER0109
218116701,KER0109
218116711,KER0109
218116717,KER0109
218116728,KER0109
218116730,KER0109
218116732,KER0109
218116739,KER0109
218116740,KER0109
218116741,KER0109
218116753,KER0109
218116758,KER0109
218116771,KER0109
218116773,KER0109
218116775,KER0109
218120676,KER0109
218120680,KER0109
218170399,KER0109
218170400,KER0109
218170409,KER0109
218170450,KER0109
218180421,KER0109
218180428,KER0109
218180440,KER0109
219011680,KER0109
219011685,KER0109
219011686,KER0109
219102603,KER0109
219116778,KER0109
219116780,KER0109
219116781,KER0109
219116782,KER0109
219116783,KER0109
219116787,KER0109
219116788,KER0109
219116790,KER0109
219116791,KER0109
219116796,KER0109
219116797,KER0109
219116799,KER0109
219116802,KER0109
219116804,KER0109
219116805,KER0109
219116808,KER0109
219116811,KER0109
219116815,KER0109
219116816,KER0109
219116820,KER0109
219116822,KER0109
219116828,KER0109
219116831,KER0109
219116835,KER0109
219116836,KER0109
219116837,KER0109
219116842,KER0109
219116844,KER0109
219116847,KER0109
219116849,KER0109
219116850,KER0109
219116854,KER0109
219116855,KER0109
219116856,KER0109
219116858,KER0109
219116864,KER0109
219120684,KER0109
219120686,KER0109
219120690,KER0109
219120696,KER0109
219140093,KER0109
219140096,KER0109
219140098,KER0109
219170453,KER0109
219170454,KER0109
219170455,KER0109
219170458,KER0109
219170460,KER0109
219170464,KER0109
219170465,KER0109
219170471,KER0109
219170474,KER0109
219170477,KER0109
219170480,KER0109
219170481,KER0109
219170482,KER0109
219170483,KER0109
219170484,KER0109
219170485,KER0109
219170489,KER0109
219170492,KER0109
219170494,KER0109
219170495,KER0109
219180448,KER0109
219180449,KER0109
219180456,KER0109
219180462,KER0109
219180464,KER0109
219180465,KER0109
219180467,KER0109
219180468,KER0109
219180475,KER0109
219180477,KER0109
219180478,KER0109
219180479,KER0109
219180485,KER0109
219180486,KER0109
219180488,KER0109
219180490,KER0109
218116693,KER0110
218116711,KER0110
218116717,KER0110
218116728,KER0110
218116732,KER0110
218116739,KER0110
218116740,KER0110
218116758,KER0110
218120680,KER0110
218170399,KER0110
218170409,KER0110
218170414,KER0110
218170415,KER0110
218170426,KER0110
218170436,KER0110
218180440,KER0110
219011680,KER0110
219116781,KER0110
219116782,KER0110
219170454,KER0110
213120576,KUN0047
214120606,KUN0047
214120608,KUN0047
214120616,KUN0047
214170214,KUN0047
214170242,KUN0047
212116074,KUN0048
213116262,KUN0048
214116296,KUN0048
214116302,KUN0048
214116317,KUN0048
214116318,KUN0048
214116326,KUN0048
214116341,KUN0048
214116343,KUN0048
214116347,KUN0048
214116354,KUN0048
214116358,KUN0048
214116374,KUN0048
214116376,KUN0048
214116379,KUN0048
214116384,KUN0048
214116388,KUN0048
215116407,KUN0048
215116415,KUN0048
215116417,KUN0048
215116422,KUN0048
215116423,KUN0048
215116426,KUN0048
215116428,KUN0048
215116431,KUN0048
215116433,KUN0048
215116440,KUN0048
215116448,KUN0048
215116450,KUN0048
215116452,KUN0048
215116453,KUN0048
215116454,KUN0048
215116460,KUN0048
215116461,KUN0048
215116463,KUN0048
215116471,KUN0048
215116476,KUN0048
215116485,KUN0048
215116486,KUN0048
213120576,KUN0049
213120577,KUN0049
213120578,KUN0049
213120579,KUN0049
213120583,KUN0049
213120586,KUN0049
213120588,KUN0049
213120591,KUN0049
213120594,KUN0049
213120596,KUN0049
214120598,KUN0049
214120600,KUN0049
214120601,KUN0049
214120602,KUN0049
214120603,KUN0049
214120605,KUN0049
214120606,KUN0049
214120607,KUN0049
214120608,KUN0049
214120609,KUN0049
214120611,KUN0049
214120613,KUN0049
214120614,KUN0049
214120615,KUN0049
214120616,KUN0049
215120618,KUN0049
215120619,KUN0049
215120620,KUN0049
215120621,KUN0049
215120623,KUN0049
215120624,KUN0049
215120625,KUN0049
215120626,KUN0049
215120627,KUN0049
215120628,KUN0049
215120629,KUN0049
215120630,KUN0049
215120631,KUN0049
215120632,KUN0049
215120633,KUN0049
215120634,KUN0049
215120635,KUN0049
215120636,KUN0049
215120637,KUN0049
213120576,KUN0050
213120577,KUN0050
213120578,KUN0050
213120579,KUN0050
213120583,KUN0050
213120586,KUN0050
213120588,KUN0050
213120591,KUN0050
213120594,KUN0050
213120596,KUN0050
214120600,KUN0050
214120601,KUN0050
214120602,KUN0050
214120603,KUN0050
214120606,KUN0050
214120607,KUN0050
214120608,KUN0050
214120609,KUN0050
214120611,KUN0050
214120613,KUN0050
214120614,KUN0050
214120615,KUN0050
214120616,KUN0050
215120618,KUN0050
215120619,KUN0050
215120620,KUN0050
215120621,KUN0050
215120622,KUN0050
215120623,KUN0050
215120624,KUN0050
215120625,KUN0050
215120626,KUN0050
215120627,KUN0050
215120628,KUN0050
215120629,KUN0050
215120630,KUN0050
215120631,KUN0050
215120632,KUN0050
215120633,KUN0050
215120634,KUN0050
215120635,KUN0050
215120636,KUN0050
215120637,KUN0050
215116408,KUN0053
215116414,KUN0053
215116432,KUN0053
215116436,KUN0053
215116440,KUN0053
215116441,KUN0053
215116445,KUN0053
215116447,KUN0053
212116130,KUN0054
214116289,KUN0054
214116298,KUN0054
214116362,KUN0054
214170207,KUN0054
214170217,KUN0054
214170245,KUN0054
214170250,KUN0054
215120630,KUN0054
215120631,KUN0054
215140058,KUN0054
216116559,KUN0054
216120642,KUN0054
216120643,KUN0054
216140062,KUN0054
216140064,KUN0054
216170296,KUN0054
216170304,KUN0054
216170306,KUN0054
216170309,KUN0054
216170311,KUN0054
216170314,KUN0054
216170320,KUN0054
216170331,KUN0054
216170342,KUN0054
216170347,KUN0054
216180371,KUN0054
212102528,KUN0055
212102529,KUN0055
213102532,KUN0055
213102533,KUN0055
213102534,KUN0055
213102535,KUN0055
213102537,KUN0055
213102538,KUN0055
213102539,KUN0055
213102540,KUN0055
213102541,KUN0055
213102542,KUN0055
213102544,KUN0055
213102545,KUN0055
213102547,KUN0055
213102548,KUN0055
213102550,KUN0055
213102551,KUN0055
214102552,KUN0055
214102554,KUN0055
214102555,KUN0055
214102556,KUN0055
214102557,KUN0055
214102558,KUN0055
214102559,KUN0055
214102560,KUN0055
214102565,KUN0055
214102566,KUN0055
215102568,KUN0055
215102569,KUN0055
215102570,KUN0055
215102571,KUN0055
215102574,KUN0055
215102575,KUN0055
215102577,KUN0055
215102578,KUN0055
215102579,KUN0055
215102581,KUN0055
215102582,KUN0055
216102583,KUN0055
216102584,KUN0055
216102585,KUN0055
216102587,KUN0055
213120583,KUN0056
214120600,KUN0056
214120602,KUN0056
214120603,KUN0056
214120606,KUN0056
214120608,KUN0056
214120609,KUN0056
214120611,KUN0056
214120613,KUN0056
214120614,KUN0056
214120615,KUN0056
215120618,KUN0056
215120619,KUN0056
215120620,KUN0056
215120622,KUN0056
215120623,KUN0056
215120624,KUN0056
215120626,KUN0056
215120627,KUN0056
215120628,KUN0056
215120629,KUN0056
215120630,KUN0056
215120631,KUN0056
215120632,KUN0056
215120633,KUN0056
215120637,KUN0056
